review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,helpful_votes,source
38359,Radhika Lanka,35,Realme,Realme 12 Pro,396.41,₹43762.58,INR,83.0,2.0,Positive,India,Hindi,2025-03-10,False,1,1,2,2,1,5,BestBuy
927,Udant Mohanty,36,Realme,Realme 12 Pro,233.1,₹19347.3,INR,83.0,3.147565320665083,Neutral,India,Hindi,2024-08-05,True,1,1,4,2,1,2,BestBuy
35818,Billy Lewis,18,Google,Pixel 6,1080.74,A$1653.53,AUD,1.53,4.0,Positive,Australia,English,2023-09-21,True,4,3,4,4,5,5,BestBuy
10116,Katelyn Ball,47,Realme,Realme Narzo 70,406.33,$406.33 ,USD,1.0,3.0,Neutral,USA,English,2024-10-08,True,5,2,4,3,2,5,AliExpress
8319,Joseph Page,29,Realme,Realme 12 Pro,537.82,C$742.19,CAD,1.38,2.0,Positive,Canada,English,2025-06-20,True,1,1,2,2,1,5,BestBuy
26073,Jason Johnson,32,Realme,Realme 12 Pro,240.38,,AUD,1.53,5.0,Positive,Australia,English,2022-12-10,False,5,4,3,4,3,2,eBay
29730,Russell Gibson,18,Samsung,Galaxy A55,453.21,£353.5,GBP,0.78,1.0,Negative,UK,English,2024-10-09,True,1,2,1,1,1,1,eBay
9626,Dr. Nermin Matthäi,35,Realme,Realme 12 Pro,259.92,€241.73,EUR,0.93,2.0,Neutral,Germany,German,2024-02-14,True,2,2,1,1,2,2,Amazon
3786,Jennifer Goodwin,31,OnePlus,OnePlus 12,480.16,$480.16 ,USD,1.0,4.0,Positive,USA,English,2022-12-27,True,3,3,3,2,3,5,AliExpress
20886,Dustin Johnson,32,Xiaomi,Poco X6,489.44,د.إ1796.24,AED,3.67,4.0,Neutral,UAE,English,2024-01-28,True,2,4,2,5,5,3,BestBuy
6905,Kyle Lynch,32,Realme,Realme 12 Pro,386.53,C$533.41,CAD,1.38,3.0,Neutral,Canada,English,2023-09-25,True,2,3,2,3,3,1,eBay
6479,Bryan Duarte,43,Apple,iPhone 14,1327.74,R$7568.12,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2025-07-12,True,1,4,3,3,2,1,AliExpress
27149,Qarin Keer,47,Google,Pixel 8,579.67,₹48112.61,INR,83.0,4.0,Positive,India,Hindi,2025-03-24,True,3,3,2,5,3,4,Flipkart
33658,Denise Miller,23,Apple,iPhone 14,1037.69,C$1432.01,CAD,1.38,4.0,Neutral,Canada,English,2024-03-11,False,5,3,4,4,3,0,AliExpress
38900,Nicole Saunders,39,OnePlus,OnePlus 12,865.26,£674.9,GBP,0.78,3.0,Positive,UK,English,2023-05-20,True,3,1,2,2,2,5,eBay
26817,Billy Evans,19,OnePlus,OnePlus 12,431.78,£336.79,GBP,0.78,2.0,Negative,UK,English,2024-10-13,True,2,1,1,1,2,4,Flipkart
35547,Isabella Pereira,18,Apple,iPhone SE,874.14,R$4982.6,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-01-01,True,3,5,3,5,4,3,Flipkart
41572,Katharine Nette,31,Samsung,Galaxy S24,1114.44,€1036.43,EUR,0.93,5.0,Positive,Germany,German,2023-11-27,True,5,5,3,5,4,4,BestBuy
24448,Jennifer Snyder,27,Motorola,Moto G Power,755.4,A$1155.76,AUD,1.53,1.0,Negative,Australia,English,2024-11-28,True,1,1,1,2,1,1,BestBuy
30246,Sr. Anthony Gabriel Pinto,26,Google,Pixel 8,681.29,,BRL,5.7,3.0,Neutral,Brazil,Portuguese,2025-04-09,True,1,3,4,2,1,2,eBay
22558,Mariana Rodrigues,20,Apple,iPhone SE,1029.44,,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-12-11,True,1,2,2,5,4,5,Amazon
45579,Charles Lamb,21,OnePlus,OnePlus Nord 3,494.82,$494.82 ,USD,1.0,1.0,Negative,USA,English,2024-11-13,False,1,1,3,1,1,4,Amazon
17736,Julie Reese,32,Motorola,Edge 50,425.51,C$587.2,CAD,1.38,3.0,Positive,Canada,English,2023-03-16,False,3,1,2,2,3,4,eBay
25981,Eric Cole,26,Motorola,Moto G Power,550.05,A$841.58,AUD,1.53,4.0,Neutral,Australia,English,2023-03-24,True,5,1,3,2,5,4,AliExpress
5865,Mr Kieran Marsden,23,Xiaomi,Mi 13 Pro,374.85,£292.38,GBP,0.78,5.0,Positive,UK,English,2024-05-24,True,5,5,4,5,5,2,Flipkart
6530,Marilyn Mitchell,44,Apple,iPhone 15 Pro,1290.68,£1006.73,GBP,0.78,4.0,Positive,UK,English,2025-01-30,True,2,2,3,4,2,3,
10537,Maria Clark,37,Samsung,Galaxy Z Flip,445.43,$445.43 ,USD,1.0,3.0,Positive,USA,English,2023-08-08,True,1,3,3,2,2,5,Flipkart
28213,Diane Nash,32,Realme,Realme 12 Pro,292.73,$292.73 ,USD,1.0,3.0,Neutral,USA,English,2025-01-29,True,2,2,2,3,3,1,eBay
7361,Johnathan Vasquez,24,Realme,Realme Narzo 70,392.8200000000001,د.إ1324.17,AED,3.67,2.0,Neutral,UAE,English,2024-11-14,True,1,2,2,1,2,3,
38903,Laurie Hughes,44,Google,Pixel 8,884.75,A$1353.67,AUD,1.53,1.0,Negative,Australia,English,2023-08-26,True,1,1,1,1,2,3,AliExpress
12511,Alida Roskoth-Bauer,28,Realme,Realme Narzo 70,536.84,,EUR,0.93,4.0,Positive,Germany,German,2023-02-14,False,4,5,2,5,4,3,Amazon
10454,Dwayne Wilson,29,Google,Pixel 8,553.46,د.إ2031.2,AED,3.67,4.0,Positive,UAE,English,2024-01-09,True,4,4,1,4,4,3,eBay
18378,Gustavo Henrique Nunes,18,Motorola,Razr 40,605.46,R$3451.12,BRL,5.7,3.108496732026144,Positive,Brazil,Portuguese,2022-11-23,True,3,3,5,2,3,4,AliExpress
20738,Lorena Viana,30,Google,Pixel 8,763.82,R$4353.77,BRL,5.7,3.0,Negative,Brazil,Portuguese,2024-11-22,True,3,3,2,5,3,0,Amazon
43336,Jennifer Medina,31,Realme,Realme Narzo 70,187.46,A$286.81,AUD,1.53,5.0,Positive,Australia,English,2025-06-23,True,3,4,4,5,4,4,eBay
8394,Ashley Nicholls,18,Google,Pixel 6,856.59,£668.14,GBP,0.78,5.0,Positive,UK,English,2025-04-14,False,5,5,3,4,5,3,AliExpress
21103,John Cortez,40,Google,Pixel 7a,727.33,C$1003.72,CAD,1.38,5.0,Positive,Canada,English,2022-11-17,True,4,4,4,5,3,5,AliExpress
1163,Molly Hansen,26,Motorola,Edge 50,222.79,$222.79 ,USD,1.0,4.0,Positive,USA,English,2025-04-14,False,5,2,3,3,5,8,Amazon
2532,James Brown,29,Samsung,Galaxy A55,445.02,$445.02 ,USD,1.0,4.0,Positive,USA,English,2024-05-21,True,4,4,4,4,4,5,BestBuy
7845,Kevin Gilbert,31,Apple,iPhone SE,954.76,A$1460.78,AUD,1.53,3.0,Neutral,Australia,English,2025-05-29,True,2,3,3,2,3,1,AliExpress
26048,Meghan Lewis MD,19,Realme,Realme Narzo 70,392.8200000000001,$503.04 ,USD,1.0,4.0,Positive,USA,English,2023-09-02,False,3,4,4,4,4,3,AliExpress
39017,Emily Cowan,38,Samsung,Galaxy S24,475.52,C$656.22,CAD,1.38,2.0,Neutral,Canada,English,2023-11-13,True,3,2,1,2,2,2,AliExpress
41843,Heini Römer-Schomber,47,OnePlus,OnePlus 12,976.17,€907.84,EUR,0.93,5.0,Positive,Germany,German,2022-12-01,False,4,5,3,5,4,6,eBay
12703,Henry Randhawa,24,Apple,iPhone 15 Pro,992.38,₹82367.54,INR,83.0,1.0,Negative,India,Hindi,2024-05-13,True,1,1,1,1,1,3,eBay
33513,Amy Lopez,26,Motorola,Edge 50,514.92,د.إ1306.59,AED,3.67,4.0,Positive,UAE,English,2023-04-09,True,5,5,4,3,3,3,BestBuy
19803,Dev Nori,38,Google,Pixel 7a,706.18,₹58612.94,INR,83.0,3.0,Neutral,India,Hindi,2024-01-27,True,2,3,1,2,3,2,
5752,Maya Cardoso,39,Xiaomi,Mi 13 Pro,695.57,R$3964.75,BRL,5.7,4.0,Neutral,Brazil,Portuguese,2024-06-20,False,3,4,3,2,2,3,Flipkart
34356,Manthan Atwal,23,Google,Pixel 6,607.82,₹50449.06,INR,83.0,4.0,Positive,India,Hindi,2024-11-25,False,2,4,5,3,5,1,BestBuy
30770,Gaurang Hayer,29,Samsung,Galaxy A55,961.11,₹79772.13,INR,83.0,2.0,Negative,India,Hindi,2024-02-24,True,3,1,4,2,2,3,AliExpress
36493,Nicole Glover,18,Samsung,Galaxy Note 20,1350.04,C$1863.06,CAD,1.38,4.0,Positive,Canada,English,2024-09-24,True,3,2,4,5,3,5,BestBuy
25058,Jennifer Gordon,37,Realme,Realme Narzo 70,407.41,A$623.34,AUD,1.53,4.0,Positive,Australia,English,2025-08-20,True,3,2,3,3,3,5,AliExpress
15822,Melissa Duffy,32,Samsung,Galaxy A55,911.02,د.إ3343.44,AED,3.67,5.0,Positive,UAE,English,2024-11-30,True,4,3,5,5,5,3,AliExpress
28284,Dipl.-Ing. Loretta Bohnbach,30,Google,Pixel 6,845.96,,EUR,0.93,2.0,Neutral,Germany,German,2025-03-07,True,1,2,1,2,2,0,AliExpress
13651,Victor Wilson,32,Realme,Realme 12 Pro,237.64,£185.36,GBP,0.78,2.0,Positive,UK,English,2023-02-24,True,1,1,1,1,2,7,BestBuy
40571,Wanda Hammond,29,Realme,Realme Narzo 70,374.73,د.إ1375.26,AED,3.67,3.0,Positive,UAE,English,2025-04-08,True,3,2,1,2,3,3,AliExpress
17173,Catarina Aragão,31,Apple,iPhone 14,886.65,R$5053.9,BRL,5.7,1.0,Neutral,Brazil,Portuguese,2023-03-16,True,1,1,1,2,2,3,Flipkart
12284,Omya Sampath,18,Samsung,Galaxy S24,1037.34,₹86099.22,INR,83.0,5.0,Positive,India,Hindi,2023-04-11,True,5,4,5,5,4,2,AliExpress
35461,Sally Burns,18,Xiaomi,Mi 13 Pro,209.92,$209.92 ,USD,1.0,3.098367697594502,Neutral,USA,English,2024-09-29,True,1,2,1,3,1,2,BestBuy
34060,Dipl.-Ing. Ortrud Bonbach B.A.,19,Apple,iPhone 15 Pro,1462.54,€1360.16,EUR,0.93,4.0,Positive,Germany,German,2025-04-01,True,4,2,2,2,3,8,BestBuy
35236,Hildegart Grein Groth,27,Xiaomi,Poco X6,511.65,€475.83,EUR,0.93,3.0,Neutral,Germany,German,2024-09-28,True,3,3,2,2,4,4,Flipkart
26634,Janya Goel,26,Google,Pixel 8,944.02,₹78353.66,INR,83.0,4.0,Positive,India,Hindi,2025-08-05,True,3,4,3,4,5,5,Amazon
24471,Dana Arnold,18,Google,Pixel 8,503.13,A$769.79,AUD,1.53,5.0,Positive,Australia,English,2023-10-24,True,5,4,4,5,4,1,BestBuy
18416,Udant Randhawa,44,Realme,Realme 12 Pro,195.5,₹16226.5,INR,83.0,1.0,Neutral,India,Hindi,2025-05-14,True,1,1,1,1,1,3,Flipkart
18955,James Lewis,40,Realme,Realme 12 Pro,399.55,$399.55 ,USD,1.0,3.0,Neutral,USA,English,2024-12-24,True,3,2,3,3,2,1,AliExpress
37194,Dr. Yago Nascimento,32,OnePlus,OnePlus 11R,636.56,R$3628.39,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-05-23,True,4,1,3,2,4,4,eBay
20719,Sara Rai,33,Samsung,Galaxy Z Flip,544.3,₹45176.9,INR,83.0,3.0,Positive,India,Hindi,2023-07-10,True,1,2,5,2,1,4,Flipkart
37401,Morgan Taylor,22,Samsung,Galaxy Note 20,1366.48,C$1885.74,CAD,1.38,3.0,Positive,Canada,English,2023-10-21,True,2,2,3,2,3,7,eBay
3264,Ulrike Hölzenbecher B.Sc.,18,OnePlus,OnePlus 11R,958.53,€891.43,EUR,0.93,4.0,Positive,Germany,German,2024-10-23,False,2,3,3,4,4,3,Amazon
46180,Faraj Choudhary,28,Samsung,Galaxy Z Flip,1246.48,₹103457.84,INR,83.0,3.0,Neutral,India,Hindi,2024-06-03,True,3,3,1,2,2,3,
31126,Kevin Kelly,32,Motorola,Razr 40,230.02,£179.42,GBP,0.78,1.0,Negative,UK,English,2024-02-01,True,2,1,1,1,1,1,AliExpress
42233,Danny Stone,20,Apple,iPhone 14,920.74,C$1270.62,CAD,1.38,4.0,Positive,Canada,English,2025-03-01,False,3,5,3,4,5,6,eBay
43714,Stefano Junken,23,Xiaomi,Mi 13 Pro,236.18,,EUR,0.93,1.0,Negative,Germany,German,2024-01-31,True,1,1,1,1,1,2,Flipkart
7025,Mathias Duarte,24,Apple,iPhone 13,1335.03,R$7609.67,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2024-07-27,True,1,1,1,1,2,1,AliExpress
17499,Courtney Diaz,40,Samsung,Galaxy S24,1257.88,د.إ4616.42,AED,3.67,1.0,Negative,UAE,English,2023-07-08,True,1,1,1,1,1,1,Amazon
29713,Heather Cooper,29,Apple,iPhone 14,739.79,C$1020.91,CAD,1.38,2.0,Negative,Canada,English,2025-08-07,True,3,2,1,3,4,3,BestBuy
32788,Brenda James,30,Xiaomi,Redmi Note 13,371.96,£290.13,GBP,0.78,3.0,Neutral,UK,English,2025-06-28,True,3,3,3,1,4,3,Flipkart
15108,Rebecca Levine,19,Motorola,Razr 40,413.3,A$632.35,AUD,1.53,4.0,Positive,Australia,English,2024-01-23,True,3,4,4,4,3,2,Flipkart
2477,David Stout,19,Realme,Realme Narzo 70,531.72,د.إ1951.41,AED,3.67,2.0,Negative,UAE,English,2024-07-08,False,1,3,1,1,4,2,eBay
48078,Bethany Blake,18,Xiaomi,Poco X6,678.12,د.إ2488.7,AED,3.67,4.0,Positive,UAE,English,2024-06-09,True,4,3,4,4,4,2,Amazon
11349,Frank Holloway-Mills,33,Google,Pixel 7a,846.18,£660.02,GBP,0.78,3.0,Positive,UK,English,2024-02-09,True,2,3,1,1,2,5,BestBuy
29035,Katie Davis,18,OnePlus,OnePlus Nord 3,648.5,$648.50 ,USD,1.0,3.0,Positive,USA,English,2024-09-07,True,3,1,3,1,3,6,BestBuy
1912,Esther Borges,18,Samsung,Galaxy A55,908.74,R$2382.32,BRL,5.7,3.0,Positive,Brazil,Portuguese,2024-02-01,True,3,2,4,3,2,4,BestBuy
27728,Prisha Varghese,34,Realme,Realme 12 Pro,584.4,₹48505.2,INR,83.0,2.0,Neutral,India,Hindi,2024-04-06,True,1,1,3,1,3,0,AliExpress
36500,Harita Bahl,31,Realme,Realme Narzo 70,366.02,,INR,83.0,5.0,Positive,India,Hindi,2024-11-01,True,3,4,5,3,5,6,Amazon
42094,Justin Brooks,32,Xiaomi,Redmi Note 13,328.44,د.إ1205.37,AED,3.67,4.0,Positive,UAE,English,2023-10-03,True,5,3,2,3,3,0,eBay
49531,Joseph Salas,24,Xiaomi,Mi 13 Pro,378.41,$378.41 ,USD,1.0,5.0,Positive,USA,English,2023-03-29,True,5,4,3,5,4,6,eBay
27312,Raymond Powell,29,Google,Pixel 6,900.65,£702.51,GBP,0.78,2.0,Neutral,UK,English,2025-02-23,True,1,1,2,1,1,4,eBay
14599,Berta Wieloch MBA.,32,Samsung,Galaxy Z Flip,698.79,€649.87,EUR,0.93,3.0,Negative,Germany,German,2024-07-27,True,3,2,2,3,2,2,AliExpress
12075,Jason Wood,35,Motorola,Edge 50,243.46,A$372.49,AUD,1.53,1.0,Neutral,Australia,English,2025-10-08,True,1,1,1,2,2,2,BestBuy
41321,Rebecca Stevens,31,Apple,iPhone 13,1297.91,A$1985.8,AUD,1.53,3.0,Neutral,Australia,English,2024-06-14,True,5,4,1,3,3,1,AliExpress
28988,Daniel Ferguson,20,Realme,Realme 12 Pro,387.06,$387.06 ,USD,1.0,1.0,Negative,USA,English,2025-08-09,False,1,1,1,1,1,0,eBay
2099,Lucky Mannan,26,Samsung,Galaxy Note 20,998.45,₹82871.35,INR,83.0,3.0,Positive,India,Hindi,2024-09-05,True,3,2,1,2,4,5,BestBuy
19534,Joseph Barrera,36,Apple,iPhone 13,1327.42,C$1831.84,CAD,1.38,3.0,Positive,Canada,English,2022-11-10,True,2,1,4,2,4,2,Flipkart
34940,Carolyn Kelly,45,Realme,Realme Narzo 70,328.14,A$502.05,AUD,1.53,4.0,Positive,Australia,English,2025-04-07,True,3,3,4,2,5,4,BestBuy
8024,Ryan Skinner,24,Apple,iPhone SE,1495.32,د.إ5487.82,AED,3.67,3.101813926272674,Positive,UAE,English,2025-01-19,True,3,1,3,2,3,12,eBay
13254,Amanda Moore,33,Xiaomi,Redmi Note 13,582.08,$582.08 ,USD,1.0,3.1197273114614403,Positive,USA,English,2025-05-24,True,2,3,1,4,2,5,Flipkart
1986,Jennifer Martinez,28,Motorola,Razr 40,781.5,A$1195.69,AUD,1.53,3.0,Positive,Australia,English,2025-03-28,True,1,2,2,2,3,5,Flipkart
26012,Martyn Gregory,25,OnePlus,OnePlus Nord 3,541.76,£422.57,GBP,0.78,5.0,Neutral,UK,English,2022-12-21,True,4,5,5,5,4,0,eBay
3336,Magdalena Biggen-Gumprich,32,OnePlus,OnePlus 12,453.5,€421.75,EUR,0.93,2.0,Neutral,Germany,German,2023-07-31,True,1,2,1,3,1,0,Amazon
26621,Michelle Serrano,28,Realme,Realme Narzo 70,478.97,$478.97 ,USD,1.0,1.0,Negative,USA,English,2025-04-23,True,2,1,1,1,1,0,Amazon
11745,Jonathan Kent,29,Samsung,Galaxy S24,901.77,£703.38,GBP,0.78,4.0,Positive,UK,English,2022-11-27,True,3,3,4,2,4,4,Flipkart
18477,Tammy George,23,Samsung,Galaxy Note 20,987.97,$987.97 ,USD,1.0,4.0,Positive,USA,English,2024-04-16,True,3,5,2,5,4,9,BestBuy
47612,Aarnav Chahal,22,OnePlus,OnePlus 11R,897.77,,INR,83.0,4.0,Positive,India,Hindi,2024-09-08,True,4,3,4,4,3,4,AliExpress
25537,Victoria Edwards-Morris,42,OnePlus,OnePlus Nord 3,563.18,£439.28,GBP,0.78,2.0,Negative,UK,English,2024-02-11,True,2,1,1,1,1,1,BestBuy
20865,Rafael Fernandes,18,Realme,Realme Narzo 70,246.89,R$1407.27,BRL,5.7,2.0,Neutral,Brazil,Portuguese,2023-04-06,True,2,1,1,1,1,2,AliExpress
43447,Melissa Peixoto,53,Realme,Realme 12 Pro,222.16,R$1266.31,BRL,5.7,4.0,Positive,Brazil,Portuguese,2025-04-25,False,2,2,1,4,4,6,BestBuy
8007,Sanya Mody,30,Apple,iPhone 13,1021.04,₹84746.32,INR,83.0,4.0,Positive,India,Hindi,2024-06-13,False,3,3,4,3,2,4,eBay
29077,Robert Douglas,18,OnePlus,OnePlus 12,402.18,$402.18 ,USD,1.0,3.0,Neutral,USA,English,2023-09-30,False,3,2,1,2,1,9,BestBuy
43721,Daniel Hart,47,Motorola,Edge 50,236.92,$236.92 ,USD,1.0,2.0,Positive,USA,English,2024-04-17,True,2,3,3,2,3,8,Flipkart
23001,Denis Harvey,23,Motorola,Moto G Power,412.64,£321.86,GBP,0.78,3.0,Positive,UK,English,2025-10-07,True,3,2,2,3,3,6,BestBuy
28194,Univ.Prof. Stefano Heidrich,26,Motorola,Edge 50,589.23,€547.98,EUR,0.93,1.0,Negative,Germany,German,2023-04-23,False,1,2,1,1,1,1,BestBuy
21513,Charles Klein,35,Xiaomi,Redmi Note 13,477.7,A$730.88,AUD,1.53,4.0,Positive,Australia,English,2023-06-04,True,2,2,5,2,4,5,Flipkart
21025,Mr Louis Middleton,37,Apple,iPhone SE,755.43,£589.24,GBP,0.78,5.0,Positive,UK,English,2025-05-10,True,5,3,4,5,5,4,eBay
15295,Devin Stuart,27,Google,Pixel 7a,520.56,د.إ1910.46,AED,3.67,2.0,Neutral,UAE,English,2023-09-12,True,1,1,1,1,2,3,eBay
11662,Miss Jenna Atkins,32,Realme,Realme Narzo 70,479.37,£373.91,GBP,0.78,2.0,Neutral,UK,English,2024-05-31,False,1,3,1,2,3,2,Amazon
31719,Lucas Pastor,27,Xiaomi,Redmi Note 13,588.19,R$3352.68,BRL,5.7,5.0,Positive,Brazil,Portuguese,2025-09-19,True,5,4,5,5,4,1,Flipkart
42116,Richard Rios,18,Realme,Realme 12 Pro,326.74,د.إ1199.14,AED,3.67,5.0,Positive,UAE,English,2022-12-31,True,4,4,5,5,5,3,eBay
28242,Cassandra Beck,43,OnePlus,OnePlus Nord 3,498.41,C$687.81,CAD,1.38,1.0,Neutral,Canada,English,2024-02-25,True,1,1,1,1,1,2,Flipkart
43152,Jesus Hayes,41,Motorola,Edge 50,375.58,$375.58 ,USD,1.0,3.0,Negative,USA,English,2024-10-08,True,1,3,2,1,3,1,Flipkart
9695,Kelly Lopez,23,OnePlus,OnePlus Nord 3,637.68,A$975.65,AUD,1.53,2.0,Negative,Australia,English,2023-06-02,True,1,1,2,1,1,2,Amazon
25566,Isabela Moraes,30,Google,Pixel 6,755.72,R$4307.6,BRL,5.7,5.0,Positive,Brazil,Portuguese,2022-10-30,False,4,4,3,5,4,8,AliExpress
34445,Gabrielle Harris,36,Google,Pixel 8,837.45,د.إ3073.44,AED,3.67,1.0,Negative,UAE,English,2023-02-02,True,1,1,1,2,1,1,eBay
14110,Patrick May,30,OnePlus,OnePlus Nord 3,770.82,C$1063.73,CAD,1.38,4.0,Neutral,Canada,English,2024-06-22,True,4,3,3,3,5,0,
12959,Nathan Morris MD,45,Google,Pixel 8,886.78,C$1223.76,CAD,1.38,3.0,Neutral,Canada,English,2024-05-11,True,1,2,4,2,2,2,Flipkart
23315,Samantha Blevins,37,Samsung,Galaxy A55,1046.96,A$1601.85,AUD,1.53,4.0,Positive,Australia,English,2023-02-28,False,4,4,5,4,5,5,eBay
17927,Dr Chelsea Gill,34,Samsung,Galaxy A55,1298.84,,GBP,0.78,2.0,Negative,UK,English,2022-12-28,True,2,1,2,1,1,1,AliExpress
20414,Jayne Davis,28,Samsung,Galaxy Z Flip,1292.66,£1008.27,GBP,0.78,3.0,Positive,UK,English,2023-01-21,True,1,1,2,4,1,6,eBay
22459,Holly Bishop-Smith,23,Samsung,Galaxy Z Flip,958.36,£747.52,GBP,0.78,3.134886572654813,Neutral,UK,English,2025-02-10,False,2,1,1,1,1,3,AliExpress
44363,Xavier Werner,21,Google,Pixel 8,1068.12,C$1474.01,CAD,1.38,2.0,Negative,Canada,English,2023-08-06,True,2,1,4,1,3,4,AliExpress
5677,Diana Daniels,27,Apple,iPhone 14,1069.27,C$1475.59,CAD,1.38,3.0,Neutral,Canada,English,2022-12-14,True,3,4,3,2,4,2,Flipkart
43367,Kimberly Daniels,37,OnePlus,OnePlus 12,758.11,$758.11 ,USD,1.0,2.0,Negative,USA,English,2023-08-02,True,1,2,3,1,1,2,Amazon
33872,Heather Bauer,33,OnePlus,OnePlus 11R,510.18,د.إ1872.36,AED,3.67,2.0,Negative,UAE,English,2022-12-21,False,3,2,2,2,2,2,BestBuy
610,Erin Madden,18,OnePlus,OnePlus Nord 3,735.55,A$1125.39,AUD,1.53,2.0,Positive,Australia,English,2023-03-19,False,1,1,1,1,1,7,Flipkart
30921,Cody Edwards,32,Realme,Realme Narzo 70,501.48,A$767.26,AUD,1.53,4.0,Positive,Australia,English,2024-11-13,True,4,2,4,3,3,4,BestBuy
25260,Ekbal Khare,38,Motorola,Razr 40,760.09,₹63087.47,INR,83.0,3.0,Neutral,India,Hindi,2024-02-08,True,2,2,2,2,2,0,BestBuy
30394,Ian Thompson,18,Realme,Realme 12 Pro,446.38,C$616.0,CAD,1.38,1.0,Negative,Canada,English,2022-11-14,True,2,1,1,1,1,2,Flipkart
38326,Univ.Prof. Katarzyna Wohlgemut B.Eng.,18,Realme,Realme Narzo 70,304.02,€282.74,EUR,0.93,2.0,Negative,Germany,German,2024-07-04,False,3,2,2,1,1,0,Amazon
44289,Rigo Sorgatz B.Eng.,30,Google,Pixel 6,830.1,€771.99,EUR,0.93,5.0,Positive,Germany,German,2024-07-19,True,3,4,4,5,4,1,BestBuy
48465,Eric Lowe,28,Motorola,Edge 50,637.92,$637.92 ,USD,1.0,1.0,Negative,USA,English,2023-03-22,True,1,1,1,1,1,3,AliExpress
9290,Harita Shankar,36,Xiaomi,Redmi Note 13,252.62,₹20967.46,INR,83.0,4.0,Positive,India,Hindi,2025-08-11,True,4,3,4,2,3,5,Flipkart
26407,Shelia Cox,18,Realme,Realme Narzo 70,198.36,,AUD,1.53,4.0,Positive,Australia,English,2024-11-10,False,3,4,3,3,5,6,eBay
28059,Zinal Dayal,22,Realme,Realme 12 Pro,312.5,₹25937.5,INR,83.0,1.0,Negative,India,Hindi,2023-05-08,True,1,1,1,1,1,1,Amazon
22296,Laura Matthews,44,Motorola,Razr 40,461.03,$461.03 ,USD,1.0,3.0,Positive,USA,English,2025-09-24,False,3,3,3,4,2,9,Flipkart
22052,Ranbir Lad,36,OnePlus,OnePlus Nord 3,533.57,₹44286.31,INR,83.0,4.0,Positive,India,Hindi,2024-07-15,True,5,4,3,3,4,5,Amazon
44452,Brenda Ashley,25,OnePlus,OnePlus Nord 3,507.11,C$699.81,CAD,1.38,1.0,Negative,Canada,English,2023-09-10,False,1,2,1,1,1,2,Amazon
12513,William Stanley,50,Apple,iPhone 15 Pro,1398.92,"$1,398.92 ",USD,1.0,4.0,Positive,USA,English,2024-07-29,False,4,4,3,2,3,7,AliExpress
48576,James Fields,26,Google,Pixel 7a,549.9,A$841.35,AUD,1.53,4.0,Positive,Australia,English,2024-03-25,True,2,3,4,5,3,2,AliExpress
18776,Elliott Carroll,20,OnePlus,OnePlus 11R,463.28,£361.36,GBP,0.78,4.0,Positive,UK,English,2024-09-14,False,2,3,3,3,1,7,eBay
15715,Bernard Peters,31,Google,Pixel 7a,733.73,$733.73 ,USD,1.0,3.0,Neutral,USA,English,2024-08-11,True,3,3,2,3,2,1,Flipkart
7977,Rebecca Foster,29,Apple,iPhone 13,906.6,د.إ3327.22,AED,3.67,4.0,Positive,UAE,English,2025-03-30,True,1,3,3,2,4,7,Amazon
33176,Pahal Gola,18,Google,Pixel 7a,910.08,₹75536.64,INR,83.0,2.0,Neutral,India,Hindi,2023-05-06,True,1,3,2,1,2,0,
47635,Filiz Kohl,40,Motorola,Razr 40,497.97,€463.11,EUR,0.93,2.0,Neutral,Germany,German,2024-08-20,True,2,1,1,3,1,1,AliExpress
8345,Maria Helena Cavalcante,34,Realme,Realme Narzo 70,285.45,R$1627.07,BRL,5.7,4.0,Positive,Brazil,Portuguese,2023-06-16,True,2,4,4,2,3,5,Flipkart
30590,Joseph Hernandez,40,Samsung,Galaxy Z Flip,539.47,C$744.47,CAD,1.38,3.0,Positive,Canada,English,2024-10-11,False,3,2,3,3,4,7,BestBuy
11898,Anthony Houghton,22,Motorola,Edge 50,488.5,£381.03,GBP,0.78,3.0,Negative,UK,English,2024-06-03,True,1,4,4,2,2,4,eBay
25496,Ricardo Schneider,39,OnePlus,OnePlus Nord 3,704.93,C$972.8,CAD,1.38,4.0,Positive,Canada,English,2024-06-03,False,2,3,4,5,2,1,Flipkart
22322,Nathan Guerra,34,Motorola,Moto G Power,266.29,R$1517.85,BRL,5.7,3.0,Negative,Brazil,Portuguese,2024-07-25,True,3,2,1,2,3,3,eBay
17680,Christine Horne,18,Realme,Realme Narzo 70,480.99,$480.99 ,USD,1.0,3.1264233576642337,Positive,USA,English,2023-02-13,True,4,2,4,2,2,2,Flipkart
12470,Kerry Barnett,41,OnePlus,OnePlus 12,942.74,A$1442.39,AUD,1.53,4.0,Positive,Australia,English,2024-04-30,True,3,3,3,2,4,4,BestBuy
